date,0,1
2020-02-27,0,3
2020-02-28,0,4
2020-02-29,0,4
2020-03-01,0,4
2020-03-02,0,5
2020-03-03,0,6
2020-03-04,0,8
2020-03-05,0,9
2020-03-06,0,9
2020-03-07,1,10
2020-03-08,2,14
2020-03-09,2,20
2020-03-10,2,27
2020-03-11,4,33
2020-03-12,6,40
2020-03-13,11,50
2020-03-14,20,63
2020-03-15,28,77
2020-03-16,37,121
2020-03-17,51,159
2020-03-18,65,204
2020-03-19,82,258
2020-03-20,108,335
2020-03-21,140,424
2020-03-22,175,501
2020-03-23,225,607
2020-03-24,263,768
2020-03-25,319,938
2020-03-26,384,1155
2020-03-27,435,1435
2020-03-28,517,1636
2020-03-29,578,1838
2020-03-30,639,2131
